Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
2015-01-04,0.74,1086363.97,612795.8,374420.68,9817.28,89330.21,54563.33,34760.08,6.8,conventional,2015,DallasFtWorth
2015-12-27,0.98,625475.1,93034.2,246747.13,19103.69,266590.08,38620.02,227884.21,85.85,conventional,2015,Denver
2015-12-20,1.05,528944.54,113403.55,188263.2,24477.83,202799.96,34993.02,167806.94,0.0,conventional,2015,Denver
2015-12-13,0.83,741702.5,96222.34,321764.32,29349.34,294366.5,34244.4,260040.92,81.18,conventional,2015,Denver
2015-12-06,0.76,838225.19,111259.34,378124.28,8807.96,340033.61,35086.04,304844.07,103.5,conventional,2015,Denver
2015-11-29,1.12,429109.64,85241.45,179982.42,14146.28,149739.49,31920.41,117819.08,0.0,conventional,2015,Denver
2015-11-22,0.85,724865.72,100047.56,323796.5,18215.73,282805.93,31358.6,251447.33,0.0,conventional,2015,Denver
2015-11-15,0.82,925618.09,98269.82,428998.81,20029.1,378320.36,36279.71,342040.65,0.0,conventional,2015,Denver
2015-11-08,0.93,690633.88,113964.9,354454.62,12294.0,209920.36,39635.83,170279.53,5.0,conventional,2015,Denver
2015-11-01,0.82,831994.43,140330.11,446007.8,8551.05,237105.47,41633.91,195471.56,0.0,conventional,2015,Denver
2015-10-25,0.93,735206.51,106239.17,393920.63,11222.0,223824.71,39914.62,183910.09,0.0,conventional,2015,Denver
2015-10-18,0.87,805437.95,117059.41,435491.56,13693.47,239193.51,41688.37,197487.51,17.63,conventional,2015,Denver
2015-10-11,0.9,775976.51,108538.74,432102.05,18840.69,216495.03,40462.27,176032.76,0.0,conventional,2015,Denver
2015-10-04,1.02,678935.84,101712.18,364774.25,27621.71,184827.7,41345.58,143474.53,7.59,conventional,2015,Denver
2015-09-27,0.97,694871.74,119089.66,386987.12,15285.72,173509.24,43108.21,130401.03,0.0,conventional,2015,Denver
2015-09-20,0.98,760083.16,85382.01,461272.5,25529.99,187898.66,40644.98,147253.68,0.0,conventional,2015,Denver
2015-09-13,1.01,735436.91,115935.68,451936.38,17938.63,149626.22,47733.95,101892.27,0.0,conventional,2015,Denver
2015-09-06,1.09,729046.74,138154.55,420365.75,19090.66,151435.78,47833.83,103601.95,0.0,conventional,2015,Denver
2015-08-30,1.14,721703.83,119849.97,421032.49,19353.95,161467.42,43991.55,117475.87,0.0,conventional,2015,Denver
2015-08-23,1.2,598195.03,135261.61,318115.81,21420.3,123397.31,45407.51,77989.8,0.0,conventional,2015,Denver
2015-08-16,1.17,648148.15,157630.43,348863.51,18154.64,123499.57,46710.57,76789.0,0.0,conventional,2015,Denver
2015-08-09,1.09,669377.04,131770.05,377129.38,24025.84,136451.77,46596.12,89855.65,0.0,conventional,2015,Denver
2015-08-02,1.05,727916.83,153498.68,423519.88,16711.0,134187.27,45644.8,88542.47,0.0,conventional,2015,Denver
2015-07-26,1.18,703672.69,138942.76,376355.19,25777.83,162596.91,58753.1,103843.81,0.0,conventional,2015,Denver
2015-07-19,1.1,857872.86,119266.12,513055.1,17089.18,208462.46,68585.03,139859.47,17.96,conventional,2015,Denver
2015-07-12,1.18,738933.68,123673.43,423853.38,22068.15,169338.72,66816.09,101611.95,910.68,conventional,2015,Denver
2015-07-05,1.19,736913.15,146171.45,428389.18,19546.92,142805.6,88349.57,54456.03,0.0,conventional,2015,Denver
2015-06-28,1.2,696697.65,162885.58,362226.14,18449.63,153136.3,93206.17,59917.38,12.75,conventional,2015,Denver
2015-06-21,1.16,730826.79,184206.21,405469.62,12854.03,128296.93,83581.46,44715.47,0.0,conventional,2015,Denver
2015-06-14,1.16,743005.75,194447.12,401133.25,17694.15,129731.23,79508.59,50222.64,0.0,conventional,2015,Denver
2015-06-07,1.11,782886.63,167992.06,439309.16,17507.3,158078.11,70061.87,88016.24,0.0,conventional,2015,Denver
2015-05-31,1.26,600377.94,127747.5,365471.2,18725.02,88434.22,52816.05,35618.17,0.0,conventional,2015,Denver
2015-05-24,1.16,657593.22,198187.29,369924.19,18817.6,70664.14,50060.32,20603.82,0.0,conventional,2015,Denver
2015-05-17,1.21,592588.01,156010.24,305200.86,17377.87,113999.04,50687.72,63311.32,0.0,conventional,2015,Denver
2015-05-10,1.08,735145.02,148762.57,454026.16,16724.31,115631.98,49343.56,66285.96,2.46,conventional,2015,Denver
2015-05-03,1.01,781496.4,182975.49,485743.46,14810.14,97967.31,45163.77,52803.54,0.0,conventional,2015,Denver
2015-04-26,1.19,620827.49,160372.05,381779.34,5981.19,72694.91,44469.33,27221.41,1004.17,conventional,2015,Denver
2015-04-19,1.08,797021.22,129744.18,544167.43,6231.67,116877.94,44279.02,72598.92,0.0,conventional,2015,Denver
2015-04-12,1.05,858680.51,176304.23,574793.28,8603.75,98979.25,42716.25,56263.0,0.0,conventional,2015,Denver
2015-04-05,1.19,645727.95,156966.84,396449.92,6308.61,86002.58,53589.8,31483.61,929.17,conventional,2015,Denver
2015-03-29,1.11,627546.3,160679.31,371990.15,4760.21,90116.63,55936.09,34180.54,0.0,conventional,2015,Denver
2015-03-22,1.15,603112.11,131881.99,380284.5,8461.12,82484.5,47368.3,35116.2,0.0,conventional,2015,Denver
2015-03-15,1.03,662131.8,160422.27,403060.76,5122.11,93526.66,50621.03,42905.63,0.0,conventional,2015,Denver
2015-03-08,1.03,719792.51,118578.11,491584.39,7264.83,102365.18,54092.42,48272.76,0.0,conventional,2015,Denver
2015-03-01,1.03,670820.5,101528.39,487873.51,5507.38,75911.22,38246.75,37664.47,0.0,conventional,2015,Denver
2015-02-22,1.0,899302.8,153410.25,584093.63,5686.33,156112.59,62564.22,93534.16,14.21,conventional,2015,Denver
2015-02-15,1.12,629074.28,116907.81,404107.32,7797.57,100261.58,80270.81,19965.51,25.26,conventional,2015,Denver
2015-02-08,0.95,766576.39,153584.14,466313.49,5420.92,141257.84,92800.41,48427.25,30.18,conventional,2015,Denver
2015-02-01,0.93,990211.57,217715.85,608156.34,5736.45,158602.93,90555.95,68006.59,40.39,conventional,2015,Denver
2015-01-25,1.02,695658.81,140914.23,422434.82,4944.79,127364.97,74743.6,52611.95,9.42,conventional,2015,Denver
2015-01-18,0.99,808194.41,151976.7,500683.5,4225.31,151308.9,77528.06,73764.68,16.16,conventional,2015,Denver
2015-01-11,1.09,666579.35,110974.25,427723.2,5357.69,122524.21,85793.27,36703.98,26.96,conventional,2015,Denver
2015-01-04,0.99,668086.0,117454.09,429518.41,5553.6,115559.9,67894.33,47661.52,4.05,conventional,2015,Denver
2015-12-27,1.08,255499.7,83097.26,50545.78,59789.18,62067.48,48936.21,762.35,12368.92,conventional,2015,Detroit
2015-12-20,1.1,250436.24,110507.5,42663.06,45459.85,51805.83,40496.17,2931.68,8377.98,conventional,2015,Detroit
2015-12-13,1.05,275587.85,132206.07,38088.87,47788.47,57504.44,48318.35,2843.43,6342.66,conventional,2015,Detroit
2015-12-06,0.98,339797.19,92957.56,78805.63,113791.21,54242.79,30612.06,885.86,22744.87,conventional,2015,Detroit
2015-11-29,1.11,228427.08,84236.03,38244.11,63664.14,42282.8,31628.56,920.38,9733.86,conventional,2015,Detroit
2015-11-22,1.09,270529.34,95526.76,55945.23,63404.02,55653.33,47388.76,1257.23,7007.34,conventional,2015,Detroit
2015-11-15,1.1,248933.35,88132.72,35472.8,52490.9,72836.93,65345.24,1141.32,6350.37,conventional,2015,Detroit
2015-11-08,1.03,343645.67,103367.05,72647.24,113928.21,53703.17,30614.89,734.95,22353.33,conventional,2015,Detroit
2015-11-01,1.04,340746.59,112432.15,67252.29,104529.5,56532.65,35176.99,1106.6,20249.06,conventional,2015,Detroit
2015-10-25,1.17,251336.74,84318.99,49927.69,74327.91,42762.15,30131.74,727.93,11902.48,conventional,2015,Detroit
2015-10-18,0.97,358143.26,117479.44,97788.02,72553.22,70322.58,63143.78,823.99,6354.81,conventional,2015,Detroit
2015-10-11,0.99,362400.65,110374.23,105188.14,72960.79,73877.49,68721.34,1222.93,3933.22,conventional,2015,Detroit
2015-10-04,1.1,286400.89,81617.68,60336.35,90271.45,54175.41,40779.28,1039.04,12357.09,conventional,2015,Detroit
2015-09-27,1.17,257472.31,88573.56,43702.48,78776.6,46419.67,33816.62,1081.83,11521.22,conventional,2015,Detroit
2015-09-20,1.0,373545.23,129945.11,71335.62,111298.27,60966.23,38180.88,839.26,21946.09,conventional,2015,Detroit
2015-09-13,1.03,401472.63,151274.05,73572.68,106452.77,70173.13,51456.91,1329.55,17386.67,conventional,2015,Detroit
2015-09-06,1.09,336982.39,143927.73,51351.12,79770.33,61933.21,49676.97,1237.68,11018.56,conventional,2015,Detroit
2015-08-30,0.96,422762.9,177827.49,75478.01,100520.31,68937.09,52515.07,1066.62,15355.4,conventional,2015,Detroit
2015-08-23,1.11,267968.5,114208.75,36663.35,61914.67,55181.73,45741.01,2154.69,7286.03,conventional,2015,Detroit
2015-08-16,0.97,400251.59,113822.13,86783.96,125069.99,74575.51,53326.63,1573.3,19675.58,conventional,2015,Detroit
2015-08-09,1.07,341289.98,136799.68,56896.42,80145.92,67447.96,54938.34,1471.57,11038.05,conventional,2015,Detroit
2015-08-02,1.04,364735.69,157018.49,58592.28,76533.58,72591.34,63454.14,1676.31,7460.89,conventional,2015,Detroit
2015-07-26,0.99,326233.8,119084.73,38501.17,63099.7,105548.2,98037.18,2518.38,4992.64,conventional,2015,Detroit
2015-07-19,1.04,370830.93,125844.19,66223.96,105281.52,73481.26,61402.16,2038.49,10040.61,conventional,2015,Detroit
2015-07-12,1.02,310049.5,127995.39,36569.66,62708.05,82776.4,76701.28,1977.04,4098.08,conventional,2015,Detroit
2015-07-05,1.06,373691.57,140339.02,62718.27,96051.18,74583.1,66416.56,1849.74,6316.8,conventional,2015,Detroit
2015-06-28,1.0,329753.61,135230.94,30175.61,48618.79,115728.27,111301.27,2126.05,2300.95,conventional,2015,Detroit
2015-06-21,0.97,424580.52,133405.45,87075.84,121664.66,82434.57,70155.32,2831.82,9447.43,conventional,2015,Detroit
2015-06-14,1.04,372413.5,136802.87,58418.17,90747.55,86444.91,80661.4,1786.01,3997.5,conventional,2015,Detroit
2015-06-07,0.97,447813.52,153214.87,87106.49,131114.3,76377.86,61921.23,1180.76,13275.87,conventional,2015,Detroit
2015-05-31,1.09,324400.67,162243.06,28903.88,53233.66,80020.07,74758.21,797.64,4464.22,conventional,2015,Detroit
2015-05-24,1.03,373245.43,193348.39,34774.04,46503.59,98619.41,94585.49,715.81,3318.11,conventional,2015,Detroit
2015-05-17,0.95,495155.82,214237.95,98513.1,116503.88,65900.89,53494.15,591.25,11815.49,conventional,2015,Detroit
2015-05-10,1.11,360917.96,177872.77,42422.72,48825.24,91797.23,87986.35,1880.03,1930.85,conventional,2015,Detroit
2015-05-03,1.06,374659.88,161288.26,71919.54,74593.79,66858.29,60634.57,785.52,5438.2,conventional,2015,Detroit
2015-04-26,1.01,361243.2,133322.95,61051.45,66651.75,100217.05,93903.26,1475.78,4838.01,conventional,2015,Detroit
2015-04-19,0.96,468643.05,140434.29,139016.06,107930.54,81262.16,68265.07,4057.84,8939.25,conventional,2015,Detroit
2015-04-12,1.02,271182.01,96441.78,24663.5,43008.11,107068.62,101770.1,2451.53,2846.99,conventional,2015,Detroit
2015-04-05,1.11,295385.41,113210.53,62859.83,49925.6,69389.45,65997.82,1999.07,1392.56,conventional,2015,Detroit
2015-03-29,0.97,304048.16,120782.43,28182.89,38352.45,116730.39,113016.39,2415.87,1298.13,conventional,2015,Detroit
2015-03-22,0.97,455372.43,138397.72,109057.9,144745.74,63171.07,44419.39,754.44,17997.24,conventional,2015,Detroit
2015-03-15,1.13,254974.87,107980.24,31613.46,48302.85,67078.32,62158.56,1375.92,3543.84,conventional,2015,Detroit
2015-03-08,1.01,278695.29,97420.1,29942.92,46763.06,104569.21,99704.49,473.7,4391.02,conventional,2015,Detroit
2015-03-01,0.97,397899.56,97605.68,101935.17,129285.88,69072.83,50732.68,1144.16,17195.99,conventional,2015,Detroit
2015-02-22,1.15,250888.8,99207.09,34703.33,46471.63,70506.75,66789.41,267.65,3449.69,conventional,2015,Detroit
2015-02-15,1.16,255597.63,100594.59,31170.09,41639.69,82193.26,78474.19,676.16,3042.91,conventional,2015,Detroit
2015-02-08,1.11,268195.87,129910.26,35996.84,40515.81,61772.96,57777.05,1023.87,2972.04,conventional,2015,Detroit
2015-02-01,0.92,539750.77,205775.28,136119.82,127173.89,70681.78,54003.36,688.47,15989.95,conventional,2015,Detroit
2015-01-25,1.19,277325.29,110113.35,47558.4,45889.29,73764.25,69311.52,1280.03,3172.7,conventional,2015,Detroit
2015-01-18,1.1,291788.43,113616.86,45446.17,37740.18,94985.22,92319.38,1066.01,1599.83,conventional,2015,Detroit
2015-01-11,1.08,332165.05,108378.69,90104.73,76985.0,56696.63,48639.13,620.82,7436.68,conventional,2015,Detroit
2015-01-04,1.01,369694.27,121634.27,117865.11,74062.76,56132.13,46679.86,1060.51,8391.76,conventional,2015,Detroit
2015-12-27,1.13,147713.85,2992.62,101109.84,5754.75,37856.64,30738.09,2919.24,4199.31,conventional,2015,GrandRapids
2015-12-20,1.13,126262.26,2630.11,85259.91,3211.51,35160.73,30547.62,2288.36,2324.75,conventional,2015,GrandRapids
2015-12-13,1.24,117645.69,3809.88,69582.68,3264.07,40989.06,38257.02,2231.37,500.67,conventional,2015,GrandRapids
2015-12-06,0.93,217174.66,4026.57,165454.45,15635.86,32057.78,26570.4,1560.59,3926.79,conventional,2015,GrandRapids
2015-11-29,1.12,120552.43,3726.77,82760.11,3336.97,30728.58,27835.71,2816.43,76.44,conventional,2015,GrandRapids
2015-11-22,1.11,140981.22,3734.97,94794.75,5725.81,36725.69,33606.78,2327.22,791.69,conventional,2015,GrandRapids
2015-11-15,1.2,129448.75,3490.77,74695.44,2506.31,48756.23,47301.23,1427.26,27.74,conventional,2015,GrandRapids
2015-11-08,0.93,198257.69,3970.87,149876.75,7556.57,36853.5,34956.27,1819.27,77.96,conventional,2015,GrandRapids
2015-11-01,0.91,205592.1,3731.64,147281.28,8605.43,45973.75,43392.69,1757.12,823.94,conventional,2015,GrandRapids
2015-10-25,1.14,134921.44,3899.73,86434.9,9431.21,35155.6,30487.72,3036.22,1631.66,conventional,2015,GrandRapids
2015-10-18,0.94,184806.99,3821.47,118521.96,17329.17,45134.39,40257.54,1830.77,3046.08,conventional,2015,GrandRapids
2015-10-11,0.97,198769.54,3638.99,106363.84,49279.06,39487.65,21799.3,2155.38,15532.97,conventional,2015,GrandRapids
2015-10-04,0.99,160322.48,3241.7,102316.58,18103.36,36660.84,29446.94,2198.98,5014.92,conventional,2015,GrandRapids
2015-09-27,1.15,137849.61,2977.77,87274.97,13024.28,34572.59,28888.74,1913.24,3770.61,conventional,2015,GrandRapids
2015-09-20,0.88,244696.01,3612.73,177686.12,9651.55,53745.61,51686.05,1815.57,243.99,conventional,2015,GrandRapids
2015-09-13,0.95,219380.93,4113.5,143018.46,20439.94,51809.03,43865.37,2851.68,5091.98,conventional,2015,GrandRapids
2015-09-06,1.09,170309.3,3673.53,111964.57,6016.37,48654.83,45108.48,3486.89,59.46,conventional,2015,GrandRapids
2015-08-30,0.91,226898.73,3931.2,152332.2,16719.44,53915.89,48562.08,2309.09,3044.72,conventional,2015,GrandRapids
2015-08-23,1.28,128681.94,4847.16,72826.86,5459.79,45548.13,40204.96,4716.36,626.81,conventional,2015,GrandRapids
2015-08-16,0.89,268902.14,5134.58,177609.75,20395.04,65762.77,55316.85,6674.12,3771.8,conventional,2015,GrandRapids
2015-08-09,1.08,186733.16,4807.41,120579.39,8389.85,52956.51,49559.83,3294.27,102.41,conventional,2015,GrandRapids
2015-08-02,1.05,184067.49,4122.95,109853.88,10359.57,59731.09,55048.69,4030.14,652.26,conventional,2015,GrandRapids
2015-07-26,1.12,153868.79,3192.59,66065.84,9957.92,74652.44,69267.05,4085.24,1300.15,conventional,2015,GrandRapids
2015-07-19,1.05,215736.47,2680.7,122122.69,29478.33,61454.75,52697.22,3806.21,4951.32,conventional,2015,GrandRapids
2015-07-12,1.19,153112.84,4663.59,66045.81,9833.58,72569.86,66368.31,4901.72,1299.83,conventional,2015,GrandRapids
2015-07-05,1.16,202842.97,2709.26,109357.57,34986.3,55789.84,44032.97,5692.28,6064.59,conventional,2015,GrandRapids
2015-06-28,1.1,155972.38,3089.5,55014.27,9941.32,87927.29,80548.8,5044.35,2334.14,conventional,2015,GrandRapids
2015-06-21,0.96,265555.66,2552.14,167585.16,32903.12,62515.24,53623.47,4943.16,3948.61,conventional,2015,GrandRapids
2015-06-14,1.07,197387.76,4446.1,116392.81,4934.17,71614.68,67207.35,4401.93,5.4,conventional,2015,GrandRapids
2015-06-07,1.14,212599.11,6926.42,134230.11,10407.58,61035.0,55432.55,4067.09,1535.36,conventional,2015,GrandRapids
2015-05-31,1.31,167907.51,7097.0,90411.8,3360.05,67038.66,64208.38,2794.35,35.93,conventional,2015,GrandRapids
2015-05-24,1.3,158917.21,7888.33,74169.01,3111.69,73748.18,69048.81,4663.55,35.82,conventional,2015,GrandRapids
2015-05-17,0.97,277502.12,5515.43,202939.01,12421.42,56626.26,52456.3,3991.49,178.47,conventional,2015,GrandRapids
2015-05-10,1.36,159642.82,7383.85,84947.73,3817.57,63493.67,59129.49,4335.74,28.44,conventional,2015,GrandRapids
2015-05-03,1.06,238550.81,6301.92,176717.87,6727.83,48803.19,46862.74,1898.03,42.42,conventional,2015,GrandRapids
2015-04-26,1.09,189609.49,4480.46,105590.91,6421.76,73116.36,68758.56,4305.08,52.72,conventional,2015,GrandRapids
2015-04-19,0.93,310672.4,5547.29,217323.81,15023.71,72777.59,68697.84,3761.98,317.77,conventional,2015,GrandRapids
2015-04-12,1.13,147494.24,5875.73,66804.31,2717.16,72097.04,68693.55,3377.45,26.04,conventional,2015,GrandRapids
2015-04-05,1.22,157721.54,4487.21,92044.84,5487.61,55701.88,50462.56,5165.79,73.53,conventional,2015,GrandRapids
2015-03-29,1.11,149631.24,1977.68,63600.68,3003.97,81048.91,75725.67,5299.2,24.04,conventional,2015,GrandRapids
2015-03-22,0.91,311876.75,1930.32,231211.7,19097.99,59636.74,57118.41,2105.9,412.43,conventional,2015,GrandRapids
2015-03-15,1.35,123895.07,1621.03,69452.53,4214.32,48607.19,45347.61,3244.22,15.36,conventional,2015,GrandRapids
2015-03-08,1.08,146835.6,1783.51,68592.44,3903.17,72556.48,69329.04,3169.54,57.9,conventional,2015,GrandRapids
2015-03-01,0.95,263987.21,1355.2,182093.72,26454.42,54083.87,47217.11,3519.09,3347.67,conventional,2015,GrandRapids
2015-02-22,1.31,129295.86,1593.4,69934.93,4894.78,52872.75,48858.06,3767.48,247.21,conventional,2015,GrandRapids
2015-02-15,1.21,136761.35,1659.05,67025.59,4215.01,63861.7,57601.99,6203.39,56.32,conventional,2015,GrandRapids
2015-02-08,1.24,132621.01,1155.67,74113.5,4855.23,52496.61,48150.41,4209.37,136.83,conventional,2015,GrandRapids
2015-02-01,0.94,309471.69,1621.68,240215.65,19211.54,48422.82,43899.75,4377.27,145.8,conventional,2015,GrandRapids
2015-01-25,1.19,144301.73,1112.09,78092.72,6374.01,58722.91,54053.21,4552.75,116.95,conventional,2015,GrandRapids
2015-01-18,1.07,150201.39,970.13,78433.37,6411.99,64385.9,60381.95,3727.81,276.14,conventional,2015,GrandRapids
2015-01-11,1.03,185135.41,972.96,127984.25,13798.9,42379.3,39193.44,2896.97,288.89,conventional,2015,GrandRapids
2015-01-04,0.95,258979.63,1097.0,189348.6,22612.46,45921.57,43899.46,1097.68,924.43,conventional,2015,GrandRapids
2015-12-27,1.01,2580602.96,336673.7,1411808.83,254629.93,577490.5,400003.8,98401.09,79085.61,conventional,2015,GreatLakes
2015-12-20,1.01,2504745.45,383701.76,1337404.03,241580.61,542059.05,358218.65,122999.48,60840.92,conventional,2015,GreatLakes
2015-12-13,1.03,2608448.06,463349.67,1342449.84,228576.54,574072.01,409909.7,148004.93,16157.38,conventional,2015,GreatLakes
2015-12-06,1.0,2981347.2,401676.14,1680591.43,398320.64,500758.99,325850.0,124306.44,50602.55,conventional,2015,GreatLakes
2015-11-29,1.07,2198408.92,318661.4,1199426.12,248818.72,431502.68,328369.47,83149.01,19984.2,conventional,2015,GreatLakes
2015-11-22,1.03,2601821.63,347803.29,1471865.16,280543.97,501609.21,391454.61,89472.08,20682.52,conventional,2015,GreatLakes
2015-11-15,1.09,2494044.41,342002.87,1322818.28,248635.49,580587.77,465154.46,99695.62,15737.69,conventional,2015,GreatLakes
2015-11-08,0.98,3184946.53,410061.0,1794703.2,425242.73,554939.6,365002.12,138161.32,51776.16,conventional,2015,GreatLakes
2015-11-01,1.0,3229124.75,436343.74,1825512.93,388703.05,578565.03,399665.31,133071.89,45827.83,conventional,2015,GreatLakes
2015-10-25,1.1,2671535.94,383559.81,1460066.36,331096.84,496812.93,335249.25,130933.76,30629.92,conventional,2015,GreatLakes
2015-10-18,1.03,2981549.94,396690.54,1695841.56,353741.96,535275.88,419558.97,92629.46,23087.45,conventional,2015,GreatLakes
2015-10-11,1.02,3004133.39,355508.86,1652244.4,456771.26,539608.87,384772.59,93016.17,61820.11,conventional,2015,GreatLakes
2015-10-04,1.05,2814678.93,296032.66,1632488.05,381986.61,504171.61,354840.13,106127.86,43203.62,conventional,2015,GreatLakes
2015-09-27,1.1,2770074.76,343271.52,1605775.14,344488.51,476539.59,327299.75,103091.55,46148.29,conventional,2015,GreatLakes
2015-09-20,1.02,3336245.24,460475.95,1887110.85,418235.21,570423.23,406010.16,109268.58,55144.49,conventional,2015,GreatLakes
